Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Rock´n Roll,30/07/2023,8:00,30/07/2023,10:13,False,"Giullaume Canet / Francie 2017 / 123 min. / HD file
Herci Guillaumu Canetovi je 43 let, za manželku má Marion Cotillardovou a jeho život se zdá perfektní. Vše se ale změní, když na Guillauma kvůli necitlivé poznámce mladé kolegyně udeří drsná krize středního věku. Ve svižné a vtipné satiře si největší francouzské herecké hvězdy zahrály verze sebe samých.
https://www.csfd.cz/film/475083-rock-n-roll/recenze/
https://www.imdb.com/title/tt5351818/reference
https://program.lfs.cz/detail/?film=Rock%c2%b4n-Roll","Uherské Hradiště, Reduta - Velký sál"
Rock´n Roll,05/08/2023,23:59,06/08/2023,2:02,False,"Giullaume Canet / Francie 2017 / 123 min. / HD file
Herci Guillaumu Canetovi je 43 let, za manželku má Marion Cotillardovou a jeho život se zdá perfektní. Vše se ale změní, když na Guillauma kvůli necitlivé poznámce mladé kolegyně udeří drsná krize středního věku. Ve svižné a vtipné satiře si největší francouzské herecké hvězdy zahrály verze sebe samých.
https://www.csfd.cz/film/475083-rock-n-roll/recenze/
https://www.imdb.com/title/tt5351818/reference
https://program.lfs.cz/detail/?film=Rock%c2%b4n-Roll","Uherské Hradiště, Letní kino Masarykovo náměstí"
Josephine,29/07/2023,21:00,29/07/2023,23:23,False,"Rajko Grlić / Chorvatsko, Německo 2000 / 98 min. / 15 let / DCP
Příběh českého mladíka, který krátce po revoluci vyráží do Hamburku hledat noční podnik, v němž pracuje žena co nejpodobnější Josephine Bakerové. Aby splnil otcovo dávné přání, musí se s touto ženou vyspat. Raritní pohádková variace s Miroslavem Vladykou v hlavní roli.
https://www.csfd.cz/film/19486-josephine/recenze/
https://www.imdb.com/title/tt0245187/reference
https://program.lfs.cz/detail/?film=Josephine","Uherské Hradiště, Sportovní hala"
Neviditelný život Eurídice Gusmãové,28/07/2023,14:00,28/07/2023,16:29,False,"A Vida Invisível de Eurídice Gusmão / Karim Aïnouz / Brazílie, Německo 2019 / 139 min. / 15 let / DCP
Drama o sesterské lásce, která přežívá dlouhá léta nuceného odloučení, zasazené do Ria de Janeira padesátých let. Touhy a hlasy žen zde můžou být umlčeny, ale jejich srdce tlučou o to silněji. Nevšední příběh doprovázený skvělou hudbou s mimořádnými hereckými výkony.
https://www.csfd.cz/film/723596-neviditelny-zivot-euridice-gusmao/recenze/
https://www.imdb.com/title/tt6390668/reference
https://program.lfs.cz/detail/?film=The-Invisible-Life-of-Eur%c3%addice-Gusm%c3%a3o","Uherské Hradiště, Klub kultury - Velký sál"
Neviditelný život Eurídice Gusmãové,02/08/2023,9:30,02/08/2023,11:59,False,"A Vida Invisível de Eurídice Gusmão / Karim Aïnouz / Brazílie, Německo 2019 / 139 min. / 15 let / DCP
Drama o sesterské lásce, která přežívá dlouhá léta nuceného odloučení, zasazené do Ria de Janeira padesátých let. Touhy a hlasy žen zde můžou být umlčeny, ale jejich srdce tlučou o to silněji. Nevšední příběh doprovázený skvělou hudbou s mimořádnými hereckými výkony.
https://www.csfd.cz/film/723596-neviditelny-zivot-euridice-gusmao/recenze/
https://www.imdb.com/title/tt6390668/reference
https://program.lfs.cz/detail/?film=The-Invisible-Life-of-Eur%c3%addice-Gusm%c3%a3o","Uherské Hradiště, Slovácké divadlo"
Lekce filmu podle Rajka Grliće,29/07/2023,15:00,29/07/2023,16:30,False,"90 min.
Jaké byly jeho začátky v amatérském filmu? Jaké bylo studium na pražské FAMU v ročníku s Lordanem Zafranovićem a Goranem Paskaljevićem pod vedením Elmara Klose? Jak zásadní roli hraje film Jen jednou se miluje v dějinách jugoslávské kinematografie? Má vypadat ideální filmový scénář jako ten, podle kterého byla natočena Ústava? Nejen tyto otázky vám zodpoví lekce filmu Rajka Grliće…
https://program.lfs.cz/detail/?film=Masterclass-with-Rajko-Grli%c4%87","Uherské Hradiště, Klub kultury - Malý sál"
Sto zvířat,29/07/2023,20:00,29/07/2023,21:00,False,"60 min.
Kapela vznikla v roce 1990 a stala se u nás průkopníkem žánrů ska a rocksteady. V porevoluční době přišla s veselými melodiemi, tanečními rytmy a s kvalitními texty Tomáše Belka. S tímto koktejlem posléze doplněným i o reggae nebo swing se od té doby drží na špičce klubové i festivalové scény.
https://program.lfs.cz/detail/?film=Sto-zv%c3%ad%c5%99at","Uherské Hradiště, Masarykovo náměstí"
Austeria,31/07/2023,10:00,31/07/2023,11:52,False,"Jerzy Kawalerowicz / Polsko 1983 / 102 min. / DCP
Když v roce 1914 vypukne Velká válka, najdou v zájezdním hostinci Austeria, který vede starý Žid Tag, útočiště židovští uprchlíci, kteří se obávají pogromu. Podaří se jim přečkat první noc války? Filmovou adaptací stejnojmenného románu Juliana Stryjkowského přivolal Jerzy Kawalerowicz zpět zaniklý svět dávné Haliče.
https://www.csfd.cz/film/91862-austeria/recenze/
https://www.imdb.com/title/tt0085198/?ref_=nm_flmg_t_5_dr
https://program.lfs.cz/detail/?film=Austeria","Uherské Hradiště, Sportovní hala"
Caligula,02/08/2023,16:30,02/08/2023,19:16,False,"Caligola / Tinto Brass / Itálie, USA 1979 / 156 min. / 18 let / Blu-ray
„Co prospěje člověku, kdyby získal celý svět, ale sám sobě uškodil?“ Citátem z Bible začíná výrazně stylizovaný pohled na vládu římského císaře Caliguly. Ani řada produkčních sporů mezi režisérem, producentem a autorem scénáře však naštěstí neubrala na oslnivém výkonu Malcolma McDowella v titulní roli.
https://www.csfd.cz/film/12877-caligola/recenze/
https://www.imdb.com/title/tt0080491/reference
https://program.lfs.cz/detail/?film=Caligula","Uherské Hradiště, Slovácké divadlo"
Filmový kabinet dětem,31/07/2023,15:30,31/07/2023,17:30,False,"120 min.
Projekt Filmový kabinet dětem je výchovně-vzdělávací projekt, který pro děti ve věku od 6 do 10 let připravila Asociácia slovenských filmových klubov. Je koncipovaný jako interaktivní přednáška, ve které se děti zábavnou formou dozvědí něco o animaci.
https://program.lfs.cz/detail/?film=Kids%e2%80%99-Film-Cabinet","Uherské Hradiště, Dětský/herní stan"
O malých věcech,30/07/2023,14:00,30/07/2023,15:59,False,"Denis Šafařík / Česká republika 2023 / 74 min. / 15 let / DCP
Mozaika dvanácti kratičkých komorních příběhů v dvanácti domácnostech pod střechou jednoho pražského činžovního domu. Absurdní i pravdivé vztahové historky s nečekaným vyústěním a smyslem pro nadsázku, sžíravý cynismus a černý humor… O malých věcech je neotřelý a vpravdě nesmírně zábavný snímek, režijní a scenáristický debut mladého divadelního a televizního herce Denise Šafaříka.
https://www.csfd.cz/film/1350236-o-malych-vecech/recenze/
https://www.imdb.com/title/tt27447581/reference
https://program.lfs.cz/detail/?film=All-About-the-Little-Things","Uherské Hradiště, Klub kultury - Velký sál"
Hatari!,31/07/2023,22:30,01/08/2023,1:19,False,"Howard Hawks / USA 1961 / 159 min. / Blu-ray
Svahilské slovo pro Nebezpečí!, jež bylo napsáno na železničních vagonech přepravujících divoká zvířata, dalo název filmu Howarda Hawkse o skupině lovců zvěře ve východoafrické Tanganice (dnešní součást Tanzanie). Ve filmu samozřejmě nejde o její skutečné lovení, ale o odchyt živých exemplářů pro zoologické zahrady.
https://www.csfd.cz/film/4190-hatari/prehled/
https://www.imdb.com/title/tt0056059/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Hatari!","Uherské Hradiště, Slovácké divadlo"
Dotek zenu,29/07/2023,13:00,29/07/2023,16:09,False,"A Touch of Zen / King Hu / Tchaj-wan 1971 / 179 min. / DCP
Lyrické veledílo Kinga Hu definovalo moderní podobu bojových filmů o potulných šermířích. Delikátně stylizovaný epos, jemuž vzdávají hold Tygr a drak či Klan létajících dýk, uhrane svou důmyslnou dramaturgií, progresivním pojetím postavy ženy-bojovnice, buddhistickými motivy i unikátním formálním zpracováním.
https://www.csfd.cz/film/33791-dotek-zenu/recenze/
https://www.imdb.com/title/tt0064451/reference
https://program.lfs.cz/detail/?film=Xia-n%c3%bc","Uherské Hradiště, Slovácké divadlo"
Dotek zenu,02/08/2023,13:00,02/08/2023,16:09,False,"A Touch of Zen / King Hu / Tchaj-wan 1971 / 179 min. / DCP
Lyrické veledílo Kinga Hu definovalo moderní podobu bojových filmů o potulných šermířích. Delikátně stylizovaný epos, jemuž vzdávají hold Tygr a drak či Klan létajících dýk, uhrane svou důmyslnou dramaturgií, progresivním pojetím postavy ženy-bojovnice, buddhistickými motivy i unikátním formálním zpracováním.
https://www.csfd.cz/film/33791-dotek-zenu/recenze/
https://www.imdb.com/title/tt0064451/reference
https://program.lfs.cz/detail/?film=Xia-n%c3%bc","Uherské Hradiště, Slovácké divadlo"
Československá pohádka,31/07/2023,19:00,31/07/2023,20:18,False,"Un conte de fées tchécoslovaque / Christian Paigneau / Francie, Česká republika, Slovensko, Švédsko 2023 / 68 min. / HD file
Dokumentární film Christiana Paigneaua Československá pohádka otevírá citát z Kunderova Žertu – Většina lidí se oddává přeludu dvojí víry: Věří zároveň v nepomíjivost paměti… a v možnosti ji napravit. Pravda je právě opačná: Všechno bude zapomenuto a nic nebude napraveno. Zní to mrazivě nejen v souvislosti s románovým příběhem Ludvíka Jahna, ale i skutečným osudem Kunderova vrstevníka Jana Procházky.
https://www.csfd.cz/film/1246953-ceskoslovenska-pohadka/recenze/
https://www.imdb.com/title/tt22987414/reference
https://program.lfs.cz/detail/?film=A-Czechoslovak-Fairy-Tale","Uherské Hradiště, Kino Mír"
"Dětský film Titina, psí polárnice",30/07/2023,15:15,30/07/2023,16:45,False,"90 min.
Příběh jednoho z největších lidských dobrodružství – dobytí severního pólu – viděné očima nedobrovolné polárnice, malé teriérky. Roztomilá čtyřnohá tulačka okouzlila italského konstruktéra a vzduchoplavce Umberta Nobileho natolik, že si ji vzal domů a dal jí jméno Titina. Pro diváky od 4 let.
https://program.lfs.cz/detail/?film=Children%e2%80%99s-Film--Titina","Uherské Hradiště, Dětský/herní stan"
Mars jedna,01/08/2023,14:00,01/08/2023,16:05,False,"Marte Um / Gabriel Martins / Brazílie 2021 / 115 min. / DCP
Realistický příběh ze současnosti vypráví o čtyřčlenné černošské rodině Martinsových, která žije na okraji jednoho velkoměsta, zatímco je zvolen kontroverzní prezident země.  Film nabízí citlivý vhled do jejich skutečnosti plné snů, strachů, zápolení s penězi, vzájemných tření, lásky a naděje.
https://www.csfd.cz/film/1130804-marte-um/recenze/
https://www.imdb.com/title/tt16377816/reference
https://program.lfs.cz/detail/?film=Mars-One","Uherské Hradiště, Sportovní hala"
Zjizvená tvář,28/07/2023,16:30,28/07/2023,18:10,False,"Scarface / Howard Hawks, Richard Rosson / USA 1932 / 90 min. / DCP
Uznávaný scenárista a divadelní autor Ben Hecht se při psaní postav nechal inspirovat proslulou rodinou Borgiů. Nezdravě ambiciózní povaha je motorem bezohledného vzestupu Tonyho Camontea k moci v místním gangsterském podsvětí, ale více než ochranářský vztah k mladší sestře Cesce způsobí jeho rychlý pád.
https://www.csfd.cz/film/4205-zjizvena-tvar/prehled/
https://www.imdb.com/title/tt0023427/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Scarface","Uherské Hradiště, Slovácké divadlo"
Zjizvená tvář,02/08/2023,23:30,03/08/2023,1:10,False,"Scarface / Howard Hawks, Richard Rosson / USA 1932 / 90 min. / DCP
Uznávaný scenárista a divadelní autor Ben Hecht se při psaní postav nechal inspirovat proslulou rodinou Borgiů. Nezdravě ambiciózní povaha je motorem bezohledného vzestupu Tonyho Camontea k moci v místním gangsterském podsvětí, ale více než ochranářský vztah k mladší sestře Cesce způsobí jeho rychlý pád.
https://www.csfd.cz/film/4205-zjizvena-tvar/prehled/
https://www.imdb.com/title/tt0023427/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Scarface","Uherské Hradiště, Klub kultury - Velký sál"
Ústava,28/07/2023,19:00,28/07/2023,21:15,False,"Ustav Republike Hrvatske / Rajko Grlić / Chorvatsko, Česká republika, Slovinsko, Severní Makedonie 2016 / 90 min. / DCP
Čtyři lidé z jednoho činžáku se liší majetkovými poměry, sexuální orientací, národností i náboženstvím. Jedna událost je svede dohromady a oni jsou nuceni najít k sobě cestu. Precizně postavená tragikomedie se dotýká zásadních témat chorvatské historie i současnosti: fašismu, nacionalismu i vztahu k sexuálním menšinám.
https://www.csfd.cz/film/454638-ustava/recenze/
https://www.imdb.com/title/tt5545674/reference
https://program.lfs.cz/detail/?film=The-Constitution","Uherské Hradiště, Kino Hvězda"
Dětský film Kvík,01/08/2023,15:30,01/08/2023,16:42,False,"72 min.
Devítiletou Babs čekají tyhle prázdniny hned dvě báječné věci. Nejdřív zjistí, že ten starý pán s velkým kufrem, který se znenadání objevil u nich doma, je její dědeček, o kterém nikdy neslyšela. A hlavně – děda Tuitjes jí dá k narozeninám roztomilé malé prasátko. 
Vhodné pro děti od 4 let.
https://program.lfs.cz/detail/?film=Children%e2%80%99s-Film--Oink","Uherské Hradiště, Dětský/herní stan"
Živá země a my,31/07/2023,13:30,31/07/2023,17:00,False,"210 min.
To, že je Země živá a jsme to my lidé, kteří ji ničí nevídanou měrou, už ví každý, kdo se jen trošku zajímá o životní prostředí nebo žije uprostřed přírody. V tomto dnešním tématu se zaměříme na to, co může pro Zemi dělat každý z nás… A představíme úžasné hosty, kteří pochopili provázanost přírody celého světa a rozhodli se přispět svou „troškou“ k zachování deštného pralesa. Přijďte si pro inspiraci, jak ještě více můžete přispět k zachování přírodního bohatství, na kterém jsme absolutně závislí.
https://program.lfs.cz/detail/?film=Living-Earth-and-Us","Uherské Hradiště, Stan literatury/Nové reality"
Collage Ice Cream + Mask Plask,01/08/2023,10:00,01/08/2023,12:00,False,"120 min.
Výtvarné workshopy nejen pro děti! Ponořte se do své vlastní kreativity a vytvořte si dynamickou kolážovou zmrzlinu. Hlavně ať je festivalová, pestrá a chutná vám. Nebo si přijďte vyrobit závěsnou či obličejovou masku z mixu materiálu, který vás možná překvapí. Kapacita omezena, rezervace na telefonu +420 776 304 467.
https://program.lfs.cz/detail/?film=Collage-Ice-Cream-%2b-Mask-Plask","Uherské Hradiště, Stan literatury/Nové reality"
Jeho dívka Pátek,29/07/2023,16:30,29/07/2023,18:12,False,"His Girl Friday / Howard Hawks / USA 1939 / 92 min. / DCP
Screwballová komedie par excellence, jež rozehrává odlišný vzorec souboje pohlaví, v němž muž zůstává v tradičním dominantním postavení, ale žena je mu více než rovnocenným soupeřem. Závratnou dynamiku děje i břitkost komiky určují zavilé konflikty bývalých partnerů v novinářské profesi i manželství.
https://www.csfd.cz/film/4191-jeho-divka-patek/prehled/
https://www.imdb.com/title/tt0032599/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=His-Girl-Friday","Uherské Hradiště, Slovácké divadlo"
Jeho dívka Pátek,01/08/2023,9:30,01/08/2023,11:12,False,"His Girl Friday / Howard Hawks / USA 1939 / 92 min. / DCP
Screwballová komedie par excellence, jež rozehrává odlišný vzorec souboje pohlaví, v němž muž zůstává v tradičním dominantním postavení, ale žena je mu více než rovnocenným soupeřem. Závratnou dynamiku děje i břitkost komiky určují zavilé konflikty bývalých partnerů v novinářské profesi i manželství.
https://www.csfd.cz/film/4191-jeho-divka-patek/prehled/
https://www.imdb.com/title/tt0032599/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=His-Girl-Friday","Uherské Hradiště, Slovácké divadlo"
Přišla v noci,02/08/2023,10:30,02/08/2023,12:40,False,"Jan Vejnar, Tomáš Pavlíček / Česká republika 2023 / 85 min. / DCP
Závislost dítěte na matce a posléze matky na dítěti je složitá a občas i hodně nebezpečná věc. Své o tom věděl už Alfred Hitchcock, který tento motiv několikrát zpracoval ve svých filmech. Vejnar s Pavlíčkem na tuto tradici navazují mrazivou komedií o matce, která jedné noci zazvoní u dveří svého syna a jeho přítelkyně a – odmítá odejít.
https://www.csfd.cz/film/1295539-prisla-v-noci/galerie/
https://program.lfs.cz/detail/?film=She-Came-at-Night","Uherské Hradiště, Klub kultury - Velký sál"
Hra,30/07/2023,23:30,31/07/2023,1:11,False,"Gra / Jerzy Kawalerowicz / Polsko 1968 / 91 min. / DCP
Psychologické drama Hra patří mezi málo známé snímky Jerzyho Kawalerowicze. Nečekaně otevřený intimní portrét dlouholetého manželství, které se změní v emoční hru manželů, v níž si každý z nich dělá to své, překvapuje frivolností, mírou ženské emancipace, ale i lesbickými motivy či rychlou jízdou autem.
https://www.csfd.cz/film/91776-hra/recenze/
https://www.imdb.com/title/tt0063027/?ref_=nm_flmg_t_9_dr
https://program.lfs.cz/detail/?film=The-Game","Uherské Hradiště, Klub kultury - Velký sál"
Radio Wave v Míru: Kewu & Steady,01/08/2023,23:30,02/08/2023,3:30,False,"240 min.

https://program.lfs.cz/detail/?film=Radio-Wave-in-M%c3%adr-Club--Kewu-%26-Steady","Uherské Hradiště, Klub Mír (bar)"
Egoé na Filmovce: Kvalita veřejného a privátního prostoru III,31/07/2023,11:00,31/07/2023,12:30,False,"90 min.
Debata o navrhování, realizaci a užívání staveb a prostranství sloužících veřejnému účelu (nemocnice, školy, úřady, parky, kulturní stavby, dopravní infrastruktura) poodhalí neviditelné procesy odehrávající se v hlavách zadavatelů, tvůrců i uživatelů. Zvídavé a upřímné otázky ze strany publika vítány.
https://program.lfs.cz/detail/?film=Ego%c3%a9-at-the-SFS--The-Quality-of-Public-and-Private-Spaces-III","Uherské Hradiště, Stan literatury/Nové reality"
Cimbálová muzika Pozdní sběr,28/07/2023,19:00,29/07/2023,0:00,False,"300 min.
Cimbálová muzika Pozdní sběr vznikla v roce 2001 v Uherském Hradišti po rozchodu muzikantů kudlovské Lúčky. Většina členů Pozdního sběru jsou zkušení hudebníci, kteří hráli a doposud hrají ve zvučných kapelách Uherskohradišťska.
https://program.lfs.cz/detail/?film=Pozdn%c3%ad-Sb%c4%9br-Dulcimer-Band","Uherské Hradiště, Vinný stan Smetanovy sady"
Páni kluci,28/07/2023,21:30,28/07/2023,23:10,False,"Věra Plívová-Šimková / ČSSR 1975 / 90 min. / HD file
Podnikavý Tomáš neustále zabředává do nejrůznějších lapálií. Naštěstí má po boku dobré kamarády Jožku a Huberta, a tak prochází všemi šlamastykami bez větší úhony. Nestárnoucí „český Tom Sawyer“ režisérky Věry Plívové-Šimkové se stal diváckým evergreenem i vrcholem její filmové kariéry.
https://www.csfd.cz/film/7275-pani-kluci/recenze/
https://www.imdb.com/title/tt0138690/reference
https://program.lfs.cz/detail/?film=Boys-Will-Be-Boys","Uherské Hradiště, Letní kino Smetanovy sady"
Chléb a sůl,02/08/2023,14:00,02/08/2023,15:46,False,"Chleb i sól / Damian Kocur / Polsko 2022 / 96 min. / DCP
Tymoteusz studuje prestižní hudební školu ve Varšavě, ale na prázdniny se vrací domů, kde má bratra i kamarády. V provinčním městečku se místem jejich setkávání stal nově otevřený kebab bar. I když všichni vycházejí s cizinci nejdřív dobře, jejich vztah se postupně vyostří. Autentický obraz současné polské mládeže v debutu Damiana Kocura.
https://www.csfd.cz/film/1162076-chleb-a-sul/prehled/
https://www.imdb.com/title/tt15062756/?ref_=nm_knf_t_2
https://program.lfs.cz/detail/?film=Bread-and-Salt","Uherské Hradiště, Klub kultury - Velký sál"
POT,31/07/2023,20:30,31/07/2023,21:30,False,"60 min.
Hotcast POT poprvé naživo! Moderátoři Eliška Soukupová a Karel Vladyka tentokrát proberou letní požáry v srdci, motýly v břiše při západu slunce a vše co z nás i vás teče, když se nad ránem vracíte domů v cizím tričku s úsměvem na rtech. A možná přijde i Almodóvar. J’adore!
https://program.lfs.cz/detail/?film=POT","Uherské Hradiště, Stan ČRo"
Buďte přirození: Neznámý příběh Alice Guy-Blachéové,30/07/2023,12:30,30/07/2023,14:23,False,"Be Natural: The Untold Story of Alice Guy-Blaché / Pamela B. Greenová / USA 2018 / 103 min. / DVD
Produkovala a režírovala na tisíc filmů, vybudovala vlastní filmové studio, točila komedie, westerny, dramata i první hraný film s výhradně černošským obsazením. Přesto její jméno dnes zná málokdo. Alice Guy-Blachéová, první filmová režisérka na světě.
https://www.csfd.cz/film/617645-be-natural-the-untold-story-of-alice-guy-blache/prehled/
https://www.imdb.com/title/tt3146022/?ref_=nv_sr_srsg_3_tt_7_nm_1_q_alice%2520guy
https://program.lfs.cz/detail/?film=Be-Natural--The-Untold-Story-of-Alice-Guy-Blach%c3%a9","Uherské Hradiště, Kino Mír"
Buďte přirození: Neznámý příběh Alice Guy-Blachéové,02/08/2023,16:00,02/08/2023,17:53,False,"Be Natural: The Untold Story of Alice Guy-Blaché / Pamela B. Greenová / USA 2018 / 103 min. / DVD
Produkovala a režírovala na tisíc filmů, vybudovala vlastní filmové studio, točila komedie, westerny, dramata i první hraný film s výhradně černošským obsazením. Přesto její jméno dnes zná málokdo. Alice Guy-Blachéová, první filmová režisérka na světě.
https://www.csfd.cz/film/617645-be-natural-the-untold-story-of-alice-guy-blache/prehled/
https://www.imdb.com/title/tt3146022/?ref_=nv_sr_srsg_3_tt_7_nm_1_q_alice%2520guy
https://program.lfs.cz/detail/?film=Be-Natural--The-Untold-Story-of-Alice-Guy-Blach%c3%a9","Uherské Hradiště, Kino Mír"
Ucho,02/08/2023,18:00,02/08/2023,19:45,False,"Karel Kachyňa / Československo 1969 / 95 min. / HD file
Na scénáři Ucha začali Procházka s Kachyňou pracovat až po srpnové invazi vojsk Varšavské smlouvy, konkrétně na počátku roku 1969. Nakonec se jim podařilo natočit film, který ale vlastně téměř nikdo celých dvacet let neviděl, do československých kin byl uveden až 1. 1. 1990.
https://www.csfd.cz/film/4983-ucho/prehled/
https://www.imdb.com/title/tt0066498/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Ear","Uherské Hradiště, Reduta - Velký sál"
Bohdan Heblík: Reflexe českého filmového plakátu,29/07/2023,16:00,29/07/2023,16:30,False,"30 min.
Bohdan Heblík (*1978) účtuje s kariérou grafického designéra v oblasti filmového plakátu. Unikátní vizuální esejí problematizuje tvarosloví české filmové plakátové produkce mezi lety 1993-2021.
https://program.lfs.cz/detail/?film=Bohdan-Hebl%c3%adk--Czech-Film-Posters","Uherské Hradiště, Slovácké muzeum"
"Workshop LE-PO-RE-LO
",31/07/2023,10:00,31/07/2023,12:00,False,"120 min.
Za kopci, v trávě, ve hvězdách, pod mořem. Tam všude se můžeme podívat ve vašem leporelu, které si vytvoříte. Budeme stříhat, trhat, lepit, kreslit, ale hlavně snít.  Přihlašování na emailu lucie.korena@lfs.cz Kapacita je omezena.  Všechny výtvarné potřeby k dispozici. Cena za materiál 20Kč.
https://program.lfs.cz/detail/?film=Workshop--Pop-up-Books","Uherské Hradiště, Dětský/herní stan"
Kdo zrazuje,29/07/2023,10:00,29/07/2023,11:48,False,"Cień / Jerzy Kawalerowicz / Polsko 1956 / 98 min. / DCP
Skokem z jedoucího vlaku přijde neznámý muž o svoji tvář. Není možné mu zachránit život a jeho identifikaci komplikuje zmrzačený obličej. Kdo je onen tajemný muž? Tato otázka odstartuje retrospektivní vyprávění tří dalších hrdinů. Kdo zrazuje předznamenává, zejména svou strukturou vyprávění, odklon od tehdy závazného socialistického realismu.
https://www.csfd.cz/film/91864-kdo-zrazuje/recenze/
https://www.imdb.com/title/tt0049077/?ref_=nm_flmg_t_14_dr
https://program.lfs.cz/detail/?film=Shadow","Uherské Hradiště, Sportovní hala"
Cikáni (hudba: Martina Bertoniová),01/08/2023,15:30,01/08/2023,17:04,False,"Cikáni / Karel Anton / Československo 1921 / 84 min. / HD file

https://www.csfd.cz/film/42856-cikani/recenze/
https://www.imdb.com/title/tt0261612/reference
https://program.lfs.cz/detail/?film=Gipsies-(Music--Martina-Bertoni)","Uherské Hradiště, Kino Hvězda"
Leopardí žena,29/07/2023,12:00,29/07/2023,13:52,False,"Bringing Up Baby / Howard Hawks / USA 1938 / 102 min. / Blu-ray
Bláznivá, šílená, výstřední. Traduje se, a to v nejlepším smyslu slova, že tato komedie díky své okouzlující absurditě snad musela být počata v ústavu pro choromyslné. Dějová linie – pes excentrické dědičky ukradne vzácnou dinosauří kost – vytváří dokonalý prostor pro takřka zběsilý souboj pohlaví.
https://www.csfd.cz/film/4177-leopardi-zena/prehled/
https://www.imdb.com/title/tt0029947/?ref_=nv_sr_srsg_0
https://program.lfs.cz/detail/?film=Bringing-Up-Baby","Uherské Hradiště, Kino Hvězda"
Leopardí žena,02/08/2023,21:30,02/08/2023,23:22,False,"Bringing Up Baby / Howard Hawks / USA 1938 / 102 min. / Blu-ray
Bláznivá, šílená, výstřední. Traduje se, a to v nejlepším smyslu slova, že tato komedie díky své okouzlující absurditě snad musela být počata v ústavu pro choromyslné. Dějová linie – pes excentrické dědičky ukradne vzácnou dinosauří kost – vytváří dokonalý prostor pro takřka zběsilý souboj pohlaví.
https://www.csfd.cz/film/4177-leopardi-zena/prehled/
https://www.imdb.com/title/tt0029947/?ref_=nv_sr_srsg_0
https://program.lfs.cz/detail/?film=Bringing-Up-Baby","Uherské Hradiště, Reduta - Velký sál"
Tichá dvojčata,01/08/2023,22:30,02/08/2023,0:34,False,"The Silent Twins / Agnieszka Smoczyńská / Polsko, USA, Velká Británie 2022 / 114 min. / 18 let / DCP
Příběh dvojčat, která se v dětství uzavřela a přestala s okolním světem komunikovat, natočila na motivy skutečného příběhu June a Jennifer Gibbonsových polská režisérka Agnieszka Smoczyńská. Bohatý vnitřní svět tichých sester představila ve své filmové koláži i pomocí animovaných pasáží či muzikálově laděných sekvencí.
https://www.csfd.cz/film/1170288-ticha-dvojcata/prehled/
https://www.imdb.com/title/tt11052678/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=The-Silent-Twins","Uherské Hradiště, Kino Hvězda"
Klec hledá ptáčka,28/07/2023,20:00,28/07/2023,21:37,False,"Kletka iščet pticu / Malika Musajevová / Rusko, Francie 2023 / 87 min. / DCP
Jacha má nespoutanou povahu, která je u dívek v tradičně patriarchální společnosti nežádoucí vlastností. Její svět plný her a toulek má co nevidět utnout nevítaná dospělost. Jak se ale smířit s tím, že vaší jedinou perspektivou je neperspektivní sňatek z donucení? Výjimečně křehký, niterný a poetický příběh o svobodě je vůbec prvním čečensky mluveným filmem uvedeným na evropských festivalech.
https://www.csfd.cz/film/1315848-kletka-iscet-pticu/prehled/
https://www.imdb.com/title/tt26441515/?ref_=nm_ov_bio_lk
https://program.lfs.cz/detail/?film=The-Cage-Is-Looking-for-the-Bird","Uherské Hradiště, Slovácké divadlo"
"DJs Ghándí, Redcliff (Acidelika, Spiritual Sound System / Praha) + support Mystic Sky",29/07/2023,23:30,30/07/2023,5:30,False,"360 min.

https://program.lfs.cz/detail/?film=DJs-Gh%c3%a1nd%c3%ad%2c-Redcliff-(Acidelika%2c-Spiritual-Sound-System-%2f-Pha)-%2b-support-Mystic-Sky","Uherské Hradiště, Klub Mír (bar)"
Divadlo Polárka: Zlatovláska,31/07/2023,14:00,31/07/2023,15:10,False,"70 min.
Kdo dokáže překvapit mlsný jazýček chamtivého krále? Jeho poddaní? Sluhové? Kuchaři? A co teprve když na dveře zabouchá nečekaný host? Jisté je jedno – nikdo nechce zažít králův hněv. Vhodné pro děti od 3 let, kapacita je omezená. Vstupné 150 Kč / dítě.
https://program.lfs.cz/detail/?film=Pol%c3%a1rka-Theatre--Goldilocks","Uherské Hradiště, Dětský/herní stan"
